"CAL_GRL_TMP_P2_AV","CAL_GRL_TMP_P2_MN","CAL_GRL_TMP_P2_MX","CAL_GRL_TMP_P2_SD","CAL_GRL_TMP_P3_AV","CAL_GRL_TMP_P3_MN","CAL_GRL_TMP_P3_MX","CAL_GRL_TMP_P3_SD","CAL_Z02_TMP_AV","CAL_Z02_TMP_MN","CAL_Z02_TMP_MX","CAL_Z02_TMP_SD","CAL_Z04_TMP_AV","CAL_Z04_TMP_MN","CAL_Z04_TMP_MX","CAL_Z04_TMP_SD","CAL_Z06_TMP_AV","CAL_Z06_TMP_MN","CAL_Z06_TMP_MX","CAL_Z06_TMP_SD","CAL_Z08_TMP_AV","CAL_Z08_TMP_MN","CAL_Z08_TMP_MX","CAL_Z08_TMP_SD","ENL_GRL_TMP_P4_AV","ENL_GRL_TMP_P4_CAP","ENL_GRL_TMP_P4_MN","ENL_GRL_TMP_P4_MX","ENL_GRL_TMP_P4_SD","ENR_GRL_SPD_AV","ENR_GRL_SPD_MN","ENR_GRL_TMP_P8_AV","ENR_GRL_TMP_P8_MN","ENR_GRL_TMP_P8_MX","ENR_GRL_TMP_P8_SD","ENR_Z03_CON_AV","ENR_Z03_CON_H2_AV","ENR_Z03_CON_H2_MN","ENR_Z03_CON_H2_MX","ENR_Z03_CON_H2_SD","ENR_Z03_CON_MN","ENR_Z03_CON_MX","IGU_GRL_CON_CH2_AV","IGU_GRL_CON_H2_AV","IGU_GRL_CON_O2_HNX_AV","IGU_GRL_CON_O2_N2_AV","IGU_GRL_TMP_P11_AV","IGU_GRL_TMP_P11_MN","IGU_GRL_TMP_P11_MX","IGU_GRL_TMP_P11_SD","IGU_TRM_CON_H2_AV","IGU_TRM_CON_O2_AV","IGU_Z01_TMP_AV","IGU_Z01_TMP_MX","IGU_Z02_TMP_AV","IGU_Z02_TMP_MX","IGU_Z03_TMP_AV","IGU_Z03_TMP_MX","MAN_Z09_CON_Z9_10_H2_AV","MAN_Z09_CON_Z9_10_H2_MN","MAN_Z09_CON_Z9_10_H2_MX","MAN_Z09_CON_Z9_10_H2_SD","MAN_Z09_CON_Z9_10_O2_AV","MAN_Z09_CON_Z9_10_O2_MN","MAN_Z09_CON_Z9_10_O2_MX","MAN_Z09_CON_Z9_10_O2_SD","MAN_Z09_TMP_AV","MAN_Z09_TMP_MX","MAN_Z10_TMP_AV","MAN_Z10_TMP_MX","PRO_GRL_SPD_AV","PRO_GRL_SPD_MN","PRO_POT_TMP_AV","PRO_POT_TMP_MN","PRO_POT_TMP_MX","PRO_POT_TMP_SD","ADHERENCIA"
888.199399399399,814.094094094094,872.965765765766,38.7353119823824,740.221821821822,810.736336336336,675.813413413413,39.6588189309309,915.059059059059,931.077077077077,863.691291291291,22.7622852092092,811.029429429429,929.741741741742,764.444444444444,24.9173227091091,996.54054054054,622.860860860861,930.936936936937,67.8662126862863,923.173573573574,1014.82682682683,1061.02902902903,17.1099099099099,838.598598598599,0,686.385585585586,745.62962962963,32.0688209633634,28.6558558558559,25.2252252252252,413.890690690691,415.972372372372,449.703703703704,21.3016432,3.13033033033033,4.67067067067067,4.04204204204204,4.74674674674675,0,2.6954954954955,3.54114114114114,4.12012012012012,4.34194194194194,4.01521521521521,1038.09169169169,191.849449449449,194.25025025025,247.455055055055,18.4599917597598,3.37537537537538,4.62382382382382,545.062662662663,538.103703703704,531.616016016016,494.192592592593,520.475675675676,492.45005005005,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,940.351151151151,913.693693693694,733.687687687688,933.041841841842,76.6666666666667,44.4924924924925,372.42042042042,513.873873873874,369.722922922923,0,"BUENO"
865.143543543544,812.012012012012,865.827027027027,17.5903428940941,731.976776776777,807.386186186186,657.878678678679,20.0466057177177,913.97997997998,933.291291291291,859.66006006006,36.0714210282282,809.181981981982,929.741741741742,759.279279279279,29.666475985986,995.351351351351,639.717717717718,926.867267267267,53.7699515051051,914.912512512513,1014.82682682683,1045.87147147147,34.0079306954955,837.400600600601,0,687.371771771772,730.074074074074,35.7052688204204,28.6558558558559,25.2252252252252,430.40960960961,454.939339339339,453.555555555556,23.0477768,3.13033033033033,4.65198798798799,3.23363363363363,4.74674674674675,0.0976498362362362,2.6954954954955,4.72152152152152,4.12012012012012,3.25645645645646,4.01521521521521,1038.09169169169,194.698698698699,206.454454454454,243.936736736737,5.27918293333333,3.47862248248248,3.46786786786787,549.672072072072,539.222422422422,536.111711711712,494.192592592593,525.989189189189,493.48028028028,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,943.838238238238,911.478678678679,736.408408408408,930.777177177177,84.8444444444444,76.9349349349349,371.610810810811,511.63963963964,368.920920920921,8.6710463035035,"BUENO"
870.633033033033,816.176176176176,862.767567567568,27.0233559323323,733.809009009009,806.269469469469,660.324324324324,33.0239634834835,921.533533533533,943.255255255255,862.683483483484,11.1068582862863,816.571771771772,942.565765765766,762.722722722723,16.6610829117117,1007.24324324324,639.717717717718,927.884684684685,53.1959289385385,932.467267267267,1036.81281281281,1057.53113113113,16.6549916252252,837.400600600601,0,680.468468468468,758.074074074074,27.6151614830831,28.6558558558559,24.1741741741742,431.327327327327,452.016816816817,455.481481481482,14.8808608,3.13033033033033,4.67067067067067,4.04204204204204,4.74674674674675,0,2.6954954954955,3.54114114114114,4.12012012012012,4.34194194194194,4.01521521521521,1038.09169169169,194.698698698699,207.471471471471,245.10950950951,13.1739386186186,3.37537537537538,3.46786786786787,546.215015015015,532.51011011011,532.73993993994,489.055455455456,523.783783783784,491.41981981982,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,946.162962962963,907.048648648649,737.315315315315,928.512512512512,84.8444444444444,76.9349349349349,372.42042042042,512.756756756757,370.524924924925,30.7248296500501,"BUENO"
864.045645645646,817.217217217217,810.756756756757,10.9064133873874,731.976776776777,892.256656656657,654.617817817818,37.9445687927928,922.612612612613,945.469469469469,863.691291291291,0,817.495495495495,944.703103103103,762.722722722723,11.4620796868869,1000.10810810811,639.717717717718,927.884684684685,58.9775544552553,933.4998998999,1046.07007007007,1057.53113113113,33.4318219683684,837.400600600601,0,688.357957957958,728,30.8171695055055,28.6558558558559,24.1741741741742,426.738738738739,451.042642642643,453.555555555556,5.824088,3.13033033033033,4.67067067067067,4.04204204204204,4.74674674674675,0,2.6954954954955,3.54114114114114,4.12012012012012,4.34194194194194,4.01521521521521,1038.09169169169,194.698698698699,208.488488488488,243.936736736737,12.7835129477477,3.37537537537538,4.62382382382382,545.062662662663,531.391391391391,531.616016016016,488.028028028028,522.681081081081,490.38958958959,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,935.701701701702,897.081081081081,730.06006006006,916.056856856857,84.8444444444444,76.9349349349349,372.42042042042,512.756756756757,370.524924924925,8.25985985985986,"BUENO"
876.122522522523,820.34034034034,824.014414414414,17.4399040708709,736.557357357357,893.373373373373,661.954754754755,34.6818056456456,917.217217217217,938.826826826827,861.675675675676,27.2538213277277,813.800600600601,940.428428428428,762.722722722723,20.4142268608609,997.72972972973,622.860860860861,925.84984984985,62.8397568624625,931.434634634635,1042.5985985986,1055.1991991992,11.6805609785786,838.598598598599,0,688.357957957958,731.111111111111,40.7356213925926,29.8498498498499,26.2762762762763,425.821021021021,446.171771771772,449.703703703704,6.9282032,3.13033033033033,4.67067067067067,4.04204204204204,4.74674674674675,0,2.6954954954955,3.54114114114114,4.12012012012012,4.34194194194194,4.01521521521521,1038.09169169169,197.547947947948,209.505505505505,249.800600600601,21.9981949273273,3.37537537537538,4.62382382382382,548.51971971972,533.628828828829,533.863863863864,490.082882882883,523.783783783784,491.41981981982,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,940.351151151151,901.511111111111,733.687687687688,921.718518518518,84.8444444444444,76.9349349349349,371.610810810811,512.756756756757,368.920920920921,19.8152338866867,"BUENO"
882.70990990991,820.34034034034,832.172972972973,32.7767136008008,735.641241241241,894.49009009009,658.693893893894,37.0577164684685,918.296296296296,938.826826826827,861.675675675676,36.9252996564565,814.724324324324,940.428428428428,761.001001001001,19.6022706278278,1007.24324324324,639.717717717718,926.867267267267,55.801301218018,930.402002002002,1042.5985985986,1052.86726726727,33.5801392224224,837.400600600601,0,683.427027027027,730.074074074074,39.1362485853854,28.6558558558559,25.2252252252252,426.738738738739,450.068468468468,450.666666666667,0.8,3.13033033033033,4.67067067067067,4.04204204204204,4.74674674674675,0,2.6954954954955,3.54114114114114,4.12012012012012,4.34194194194194,4.01521521521521,1038.09169169169,198.497697697698,211.53953953954,248.627827827828,6.36693357117117,3.37537537537538,4.62382382382382,546.215015015015,532.51011011011,532.73993993994,489.055455455456,523.783783783784,490.38958958959,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,934.539339339339,892.651051051051,729.153153153153,913.792192192192,84.8444444444444,76.9349349349349,372.42042042042,513.873873873874,369.722922922923,31.3972247219219,"BUENO"
877.22042042042,827.627627627628,822.994594594595,30.0819269765766,735.641241241241,895.606806806807,660.324324324324,13.6775627627628,919.375375375375,942.148148148148,861.675675675676,31.9883984392392,814.724324324324,942.565765765766,761.001001001001,25.9041132456456,998.918918918919,639.717717717718,925.84984984985,58.0991059651652,929.369369369369,1040.28428428428,1052.86726726727,31.6691714066066,836.202602602603,0,683.427027027027,728,37.2614715183183,28.6558558558559,25.2252252252252,425.821021021021,449.094294294294,449.703703703704,13.529228,3.13033033033033,4.64264664664665,3.23363363363363,4.74674674674675,0.10505298978979,2.6954954954955,4.72152152152152,4.12012012012012,3.25645645645646,5.01901901901902,1038.09169169169,197.547947947948,211.53953953954,247.455055055055,21.1167306078078,3.51039039039039,4.62382382382382,546.215015015015,531.391391391391,532.73993993994,489.055455455456,522.681081081081,490.38958958959,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,4.28108108108108,0,934.539339339339,892.651051051051,729.153153153153,912.65985985986,84.8444444444444,76.9349349349349,372.42042042042,513.873873873874,369.722922922923,14.0114858354354,"BUENO"
884.905705705706,820.34034034034,839.311711711712,28.5276660744745,737.473473473473,892.256656656657,666.030830830831,23.3366287567568,918.296296296296,937.71971971972,865.706906906907,40.9759148804805,814.724324324324,937.222422422422,765.305305305305,14.1133952928929,1006.05405405405,639.717717717718,930.936936936937,55.2414421733734,931.434634634635,1033.34134134134,1062.19499499499,10.6699033145145,837.400600600601,0,682.440840840841,735.259259259259,40.1614000972973,35.8198198198198,26.2762762762763,424.903303303303,448.12012012012,448.740740740741,23.6372592,4.17377377377377,4.67067067067067,4.04204204204204,4.74674674674675,0,3.59399399399399,4.72152152152152,4.12012012012012,4.34194194194194,4.01521521521521,1038.09169169169,196.598198198198,199.335335335335,263.873873873874,19.4295824768769,3.37537537537538,4.62382382382382,546.215015015015,532.51011011011,532.73993993994,489.055455455456,522.681081081081,489.359359359359,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,936.864064064064,900.403603603604,730.966966966967,919.453853853854,98.1333333333333,76.9349349349349,372.42042042042,512.756756756757,369.722922922923,17.342093786987,"BUENO"
878.318318318318,821.381381381381,825.034234234234,16.1162111011011,732.892892892893,892.256656656657,656.248248248248,23.6023294174174,915.059059059059,937.71971971972,861.675675675676,45.823092172973,811.953153153153,937.222422422422,762.722722722723,22.3942280584585,1006.05405405405,639.717717717718,930.936936936937,55.2414421733734,927.304104104104,1033.34134134134,1059.86306306306,37.4232141477477,836.202602602603,0,687.371771771772,726.962962962963,13.4405757437437,37.0138138138138,32.5825825825826,424.903303303303,449.094294294294,447.777777777778,15.4298416,4.17377377377377,4.67067067067067,4.04204204204204,4.74674674674675,0,3.59399399399399,4.72152152152152,4.12012012012012,4.34194194194194,4.01521521521521,1038.09169169169,196.598198198198,209.505505505505,245.10950950951,8.86239699219219,3.37537537537538,4.62382382382382,546.215015015015,532.51011011011,532.73993993994,489.055455455456,522.681081081081,489.359359359359,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,3.21081081081081,0,932.214614614615,894.866066066066,727.339339339339,914.924524524524,105.288888888889,95.4734734734735,372.42042042042,513.873873873874,369.722922922923,21.1739843735736,"BUENO"
879.416216216216,815.135135135135,829.113513513514,13.4977410542543,732.892892892893,888.906506506507,655.433033033033,11.4737046246246,915.059059059059,937.71971971972,857.644444444445,34.0529808512513,811.953153153153,937.222422422422,757.557557557558,0.84044044044044,996.54054054054,639.717717717718,917.710510510511,54.7249611595596,922.140940940941,1031.02702702703,1045.87147147147,31.9814690866867,837.400600600601,0,684.413213213213,730.074074074074,17.0011328568569,37.0138138138138,31.5315315315315,423.985585585586,448.12012012012,448.740740740741,19.0662,4.17377377377377,4.66132932932933,3.23363363363363,4.74674674674675,0.0150947147147147,3.59399399399399,4.72152152152152,4.12012012012012,4.34194194194194,4.01521521521521,1038.09169169169,196.598198198198,209.505505505505,246.282282282282,0,3.37537537537538,4.62382382382382,546.215015015015,531.391391391391,532.73993993994,489.055455455456,522.681081081081,489.359359359359,4.05365365365365,3.8006006006006,4.58538538538539,0,2.73873873873874,2.98378378378378,4.28108108108108,1.02422422422422,936.864064064064,898.188588588589,730.966966966967,918.321521521521,105.288888888889,95.4734734734735,371.610810810811,512.756756756757,368.920920920921,20.6412186926927,"BUENO"
